,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
447,"RT @HHSGov: Even though we're in the middle of flu season, remember: It's never too late to fight the #flu! Getting vaccinated is still theâ€_",FALSE,0,NA,2/18/19 17:19,FALSE,NA,1.09755E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HHSRegion8,37,TRUE,FALSE,NA,NA
448,"Even though we're in the middle of flu season, remember: It's never too late to fight the #flu! Getting vaccinatedâ€_ https://t.co/MKFmGaeAhx",FALSE,42,NA,2/18/19 17:19,TRUE,NA,1.09755E+18,NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",HHSGov,37,FALSE,FALSE,NA,NA
449,"In #Romania, the number of deaths caused by the #flu has reached 131. According to the National Centre for Infectioâ€_ https://t.co/74pILDkukC",FALSE,2,NA,2/18/19 17:09,TRUE,NA,1.09754E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RRInternational,1,FALSE,FALSE,NA,NA
450,"The #flu is still widespread, and cases of #measles have turned up in CT and NY. Whatâ€™s the current state of vaccinâ€_ https://t.co/bJGvcKe1HD",FALSE,3,NA,2/18/19 17:02,TRUE,NA,1.09754E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FullStoryWSHU,2,FALSE,FALSE,NA,NA
451,RT @rwjhamilton: There is still a lot of #flu in #NewJersey! Take care to protect yourself and others from spreading it. #LetsBeHealthyTogeâ€_,FALSE,0,NA,2/18/19 16:57,FALSE,NA,1.09754E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SicklesRN,5,TRUE,FALSE,NA,NA
452,Data released by @CDCFlu suggests this season's flu vaccine has been 47% effective at preventing medically attendedâ€_ https://t.co/7ChDIRE6pv,FALSE,2,NA,2/18/19 16:50,TRUE,NA,1.09754E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",famfightflu,2,FALSE,FALSE,NA,NA
453,Happy #PresidentsDay. Annual #flu #vaccines are important to protect presidents &amp; all others 6 months &amp; older!â€_ https://t.co/WsYB8cBOvb,FALSE,1,NA,2/18/19 16:45,TRUE,NA,1.09754E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NFIDvaccines,0,FALSE,FALSE,NA,NA
454,#Flu vaccine effectiveness this season is estimated to be almost 50%. Everything you need to know about seasonalâ€_ https://t.co/JU7lJTZH0S,FALSE,1,NA,2/18/19 16:15,TRUE,NA,1.09753E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",DynaMedPlus,0,FALSE,FALSE,NA,NA
455,"RT @AliRaja_MD: This morning I answered some of your questions about the #Flu. Check it out @boston25 @SaraUnderwood https://t.co/hjZlX1Zjâ€_",FALSE,0,NA,2/18/19 16:10,FALSE,NA,1.09753E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SAEMonline,3,TRUE,FALSE,NA,NA
456,"CDC: Flu shot kept about 50% from going to #doctorhttps://t.co/WTduhaZ2aw#flu #flushot #medical #FamilyMedicine",FALSE,1,NA,2/18/19 16:01,FALSE,NA,1.09753E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Family_Medicine,0,FALSE,FALSE,NA,NA
457,"RT @AliRaja_MD: This morning I answered some of your questions about the #Flu. Check it out @boston25 @SaraUnderwood https://t.co/hjZlX1Zjâ€_",FALSE,0,NA,2/18/19 15:34,FALSE,NA,1.09752E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",PetesWire,3,TRUE,FALSE,NA,NA
458,RT @rwjhamilton: There is still a lot of #flu in #NewJersey! Take care to protect yourself and others from spreading it. #LetsBeHealthyTogeâ€_,FALSE,0,NA,2/18/19 15:31,FALSE,NA,1.09752E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NJDeptofHealth,5,TRUE,FALSE,NA,NA
459,"RT @AliRaja_MD: This morning I answered some of your questions about the #Flu. Check it out @boston25 @SaraUnderwood https://t.co/hjZlX1Zjâ€_",FALSE,0,NA,2/18/19 15:30,FALSE,NA,1.09752E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",boston25,3,TRUE,FALSE,NA,NA
460,This morning I answered some of your questions about the #Flu. Check it out @boston25 @SaraUnderwoodâ€_ https://t.co/W7HPviPBws,FALSE,17,NA,2/18/19 15:29,TRUE,NA,1.09752E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",AliRaja_MD,3,FALSE,FALSE,NA,NA
461,"RT @Kevinmfilms: OMG! This #Flu is crazy! This is some #Outbreak #HostMonkey shit! Fever, chills, cough! So glad the @CDCgov is concentrateâ€_",FALSE,0,NA,2/18/19 15:28,FALSE,NA,1.09752E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OleMimi1,6,TRUE,FALSE,NA,NA
462,"RT @famfightflu: So you're sick, but you aren't quite sure what's ailing you. Is it a cold? Could it be #flu? The @aafp Symptom Checker allâ€_",FALSE,0,NA,2/18/19 15:19,FALSE,NA,1.09752E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dajennison,4,TRUE,FALSE,NA,NA
463,"So you're sick, but you aren't quite sure what's ailing you. Is it a cold? Could it be #flu? The @aafp Symptom Checâ€_ https://t.co/XAbHUXbnKx",FALSE,4,NA,2/18/19 15:15,TRUE,NA,1.09751E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",famfightflu,4,FALSE,FALSE,NA,NA
464,"#Flu #vaccinations may have staved off 7.1M illnesses, 8,000 deaths in 2017-18 season | @beckershrâ€_ https://t.co/p7gb3442AV",FALSE,1,NA,2/18/19 15:01,TRUE,NA,1.09751E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",ASNKidney,0,FALSE,FALSE,NA,NA
465,Practicing healthy habits during #flu season can help you + family +  friends + coworkers + community from spreadinâ€_ https://t.co/rRF7tmtC6y,FALSE,2,NA,2/18/19 15:00,TRUE,NA,1.09751E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",PAHealthDept,0,FALSE,FALSE,NA,NA
466,"RT @AliRaja_MD: Fighting the #flu: Dr. Ali Raja on effectiveness of flu vaccine, school vacation tips and false negatives https://t.co/Uz9Xâ€_",FALSE,0,NA,2/18/19 14:59,FALSE,NA,1.09751E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GitaPensaMD,1,TRUE,FALSE,NA,NA
467,There is still a lot of #flu in #NewJersey! Take care to protect yourself and others from spreading it.â€_ https://t.co/OPOjNqaPtG,FALSE,11,NA,2/18/19 14:39,TRUE,NA,1.09751E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",rwjhamilton,5,FALSE,FALSE,NA,NA
468,"Fighting the #flu: Dr. Ali Raja on effectiveness of flu vaccine, school vacation tips and false negatives https://t.co/Uz9XLy3eX9",FALSE,5,NA,2/18/19 14:25,FALSE,NA,1.0975E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AliRaja_MD,1,FALSE,FALSE,NA,NA
469,RT @Consultant360: Answer: https://t.co/UrIEGxmdrp #CONtrivia #medicaltrivia #flu #cardiology #influenza https://t.co/7Mfu7XDsUG,FALSE,0,NA,2/18/19 14:18,FALSE,NA,1.0975E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CardiologyFnp,1,TRUE,FALSE,NA,NA
470,#Flu Season is picking up steam. Have you filled out your weekly health report yet? #FNYReminderâ€_ https://t.co/PcZC0qU9W1,FALSE,1,NA,2/18/19 14:02,TRUE,NA,1.0975E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FluNearYou,0,FALSE,FALSE,NA,NA
471,Flu widespread in United States with 15.2 million cases since October. https://t.co/6dIY8Ff6d4 #Flu https://t.co/lLDiknUZ35,FALSE,0,NA,2/18/19 13:44,FALSE,NA,1.09749E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",JennC_Jones,0,FALSE,FALSE,NA,NA
