"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"46","Latest advances in immune protective protocols on how to stop #commoncold, #flu and #pneumonia! #ImmuneSummit… https://t.co/wUaNfXIqxd",FALSE,0,NA,2019-02-21 17:15:22,TRUE,NA,"1098632283223924742",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","QuantumWBI",0,FALSE,FALSE,NA,NA
"47","Up at 3:30 AM cuz #flu or the cold from hell. 😷🎸🎼🌵",FALSE,0,NA,2019-02-21 10:31:53,FALSE,NA,"1098530744236793856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tommy_edwin1212",0,FALSE,FALSE,NA,NA
"48","RT @Motandkrid: Nurse Max the Akita is keeping a close eye on me. Feeling a bit under the weather. I think I know who gave me their flu, da…",FALSE,0,NA,2019-02-21 05:41:55,FALSE,NA,"1098457769328369664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natGallmeier",2,TRUE,FALSE,NA,NA
"49","15 Simple Habits Doctors Swear by to Avoid Colds and the Flu #health #WellnessWednesday #flu  https://t.co/V9SSw8EC5r",FALSE,0,NA,2019-02-21 05:27:16,FALSE,NA,"1098454083050958849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VURVhealth",0,FALSE,FALSE,NA,NA
"50","RT @Motandkrid: Nurse Max the Akita is keeping a close eye on me. Feeling a bit under the weather. I think I know who gave me their flu, da…",FALSE,0,NA,2019-02-21 04:59:46,FALSE,NA,"1098447161933492224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThomasGallmeier",2,TRUE,FALSE,NA,NA
"51","Nurse Max the Akita is keeping a close eye on me. Feeling a bit under the weather. I think I know who gave me their… https://t.co/i470vQPvKm",FALSE,2,NA,2019-02-21 04:59:15,TRUE,NA,"1098447032996397056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Motandkrid",2,FALSE,FALSE,NA,NA
"52","Amazing experience with Heal #flu See A Heal Doctor Now - From The Comfort Of Your Home - On-demand or on your sche… https://t.co/FtLYhseCWt",FALSE,1,NA,2019-02-21 03:42:43,TRUE,NA,"1098427773155069952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamieLeeLardner",0,FALSE,FALSE,NA,NA
"53","RT @SilverStHealth: All of this crazy Vegas weather means lots of flu bugs going around. Visit our primary care doctor to get treatment for…",FALSE,0,NA,2019-02-21 03:04:27,FALSE,NA,"1098418142722707456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WestVegascom",1,TRUE,FALSE,NA,NA
"54","All of this crazy Vegas weather means lots of flu bugs going around. Visit our primary care doctor to get treatment… https://t.co/79XgKpzXhK",FALSE,1,NA,2019-02-21 02:51:24,TRUE,NA,"1098414860507987968",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","SilverStHealth",1,FALSE,FALSE,NA,NA
"55","Should local governments ban vaccine exemptions? #measles #flu #vaccines https://t.co/O8U9ftTtC7",FALSE,0,NA,2019-02-21 02:02:01,FALSE,NA,"1098402429475979269",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","RTmagazine",0,FALSE,FALSE,NA,NA
"56","Immune boosting smoothie ingredients for cold and #flu season - https://t.co/M0cco5esWb @iamwellandgood #immunity",FALSE,0,NA,2019-02-21 01:43:00,FALSE,NA,"1098397644131581952",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Onlinedietsite1",0,FALSE,FALSE,NA,NA
"57","RT @picphysicians: Did you know that the Pandemic H1N1 influenza vaccine can trigger psoriasis? 

https://t.co/jjRDV2TYWJ

#Physicians4Info…",FALSE,0,NA,2019-02-20 21:13:03,FALSE,NA,"1098329710365417472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shanx222",7,TRUE,FALSE,NA,NA
"58","It's a nasty #flu virus this year and hitting people hard. I can help you shift it faster with #Flubegone and help… https://t.co/7M69lh6ter",FALSE,0,NA,2019-02-20 20:30:12,TRUE,NA,"1098318927350910976",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CharChristiano",0,FALSE,FALSE,NA,NA
"59","Does making avian flu more dangerous sound like a good idea? | #flu #birdflu https://t.co/e2Pdnlpnmx",FALSE,0,NA,2019-02-20 20:02:02,FALSE,NA,"1098311836460437505",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","RTmagazine",0,FALSE,FALSE,NA,NA
"60","RT @BREATHELAC: A tip a day keeps the doctor away! Get a shot: February is still #flu season , which means you’re susceptible to colds or o…",FALSE,0,NA,2019-02-20 16:59:08,FALSE,NA,"1098265811272163329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BreatheBetter",1,TRUE,FALSE,NA,NA
"61","RT @UofAZSurgery: ""Could Getting Your #Flu #Shot Help You Avoid a Silent Killer?"" Research has uncovered a pattern between #aortic #aneurys…",FALSE,0,NA,2019-02-20 16:44:00,FALSE,NA,"1098262001904607232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PCMSTuc",1,TRUE,FALSE,NA,NA
"62","A tip a day keeps the doctor away! Get a shot: February is still #flu season , which means you’re susceptible to co… https://t.co/pkdE64n71L",FALSE,2,NA,2019-02-20 16:28:27,TRUE,NA,"1098258088904220672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BREATHELAC",1,FALSE,FALSE,NA,NA
"63","""Could Getting Your #Flu #Shot Help You Avoid a Silent Killer?"" Research has uncovered a pattern between #aortic… https://t.co/bKqhp1LfnL",FALSE,3,NA,2019-02-20 15:47:46,TRUE,NA,"1098247848754274304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UofAZSurgery",1,FALSE,FALSE,NA,NA
"64","RT @RTmagazine: The predominant #flu strain this year is #Influenza A (H1N1) and according to Canadian researchers the #vaccine is 72% effe…",FALSE,0,NA,2019-02-20 15:45:11,FALSE,NA,"1098247200319127557",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","D_Schryver",1,TRUE,FALSE,NA,NA
"65","@ScienceAlert What really solves not getting the #flu is not being around people.  Duh.  Since the bank crash that… https://t.co/PE2YxQbH0F",FALSE,0,"ScienceAlert",2019-02-20 15:38:56,TRUE,"1098098792308592640","1098245627085910017","60813201","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagtathMaggie",0,FALSE,FALSE,NA,NA
"66","After my son and husband came down with the flu last week, I’m still doing laundry 🧺 #flu #iseesickpeople #laundry… https://t.co/8EFfGEXnaw",FALSE,0,NA,2019-02-20 15:29:53,TRUE,NA,"1098243349377617920",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","duck6934",0,FALSE,FALSE,NA,NA
"67","Are you sick with #flu? Stay home and avoid close contact with others, except if you need medical care. Prescriptio… https://t.co/2KEcDJetvS",FALSE,1,NA,2019-02-20 14:30:12,TRUE,NA,"1098228328337731585",NA,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Spredfast app</a>","AzCHCCP",0,FALSE,FALSE,NA,NA
"68","Kids are magnets to cold and flu germs. I keep my boys healthy with superfruit protection immune support. Check out… https://t.co/j5qVaxXlcu",FALSE,1,NA,2019-02-20 02:17:03,TRUE,NA,"1098043827309428736",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","momknowsbest15",0,FALSE,FALSE,NA,NA
"69","RT @TOMIMist: TSN provider, @EnviroMistInc, assisting their community by stopping the spread of the flu with SteraMist! Check it out: https…",FALSE,0,NA,2019-02-20 01:53:33,FALSE,NA,"1098037912107651072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m_p_kinney",1,TRUE,FALSE,NA,NA
"70","RT @picphysicians: Did you know that certain types of flu vaccines, such as Flumist, may increase the risk of middle ear infections?

https…",FALSE,0,NA,2019-02-20 01:46:52,FALSE,NA,"1098036231588458496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1n2by2023",4,TRUE,FALSE,NA,NA
"71","Learn about the latest advances in immune protective protocols and on how to stop #commoncold, #flu and #pneumonia!… https://t.co/xoCVO641y3",FALSE,0,NA,2019-02-20 01:00:43,TRUE,NA,"1098024614624661506",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Get_Longevity",0,FALSE,FALSE,NA,NA
