"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"41","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-21 18:16:00,FALSE,NA,"1098647541871271938",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XVG_Bridget",7,TRUE,FALSE,NA,NA
"42","RT @BayleeBatesNews: Oklahoma’s first pediatric #flu death of the season has been reported in #OklahomaCounty... deaths associated with flu…",FALSE,0,NA,2019-02-21 18:00:37,FALSE,NA,"1098643668460814336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OUNightly",2,TRUE,FALSE,NA,NA
"43","Oklahoma’s first pediatric #flu death of the season has been reported in #OklahomaCounty... deaths associated with… https://t.co/RFMqfJ6Mzx",FALSE,3,NA,2019-02-21 17:58:05,TRUE,NA,"1098643031350300672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BayleeBatesNews",2,FALSE,FALSE,NA,NA
"44","RT @HealthyOklahoma: NEWS RELEASE: The first pediatric death associated with the flu this season has been reported in Oklahoma County. Ther…",FALSE,0,NA,2019-02-21 17:49:47,FALSE,NA,"1098640942985297922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ozair_naqvi",7,TRUE,FALSE,NA,NA
"45","RT @HealthyOklahoma: NEWS RELEASE: The first pediatric death associated with the flu this season has been reported in Oklahoma County. Ther…",FALSE,0,NA,2019-02-21 17:21:31,FALSE,NA,"1098633830573830144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","okchealth",7,TRUE,FALSE,NA,NA
"46","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-21 17:17:27,FALSE,NA,"1098632808543801349",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KhronosCryptos",7,TRUE,FALSE,NA,NA
"47","RT @HealthyOklahoma: NEWS RELEASE: The first pediatric death associated with the flu this season has been reported in Oklahoma County. Ther…",FALSE,0,NA,2019-02-21 17:12:57,FALSE,NA,"1098631673607012352",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OKMed",7,TRUE,FALSE,NA,NA
"48","RT @HealthyOklahoma: NEWS RELEASE: The first pediatric death associated with the flu this season has been reported in Oklahoma County. Ther…",FALSE,0,NA,2019-02-21 17:11:37,FALSE,NA,"1098631337215512576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OKCIndianClinic",7,TRUE,FALSE,NA,NA
"49","New CDC study shows #flu vaccine prevented more than 7 #million flu illnesses, 109,000 flu #hospitalizations and 8,… https://t.co/ErUW4YOZQT",FALSE,0,NA,2019-02-21 17:10:37,TRUE,NA,"1098631089449586688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaredoHealth",1,FALSE,FALSE,NA,NA
"50","RT @HealthyOklahoma: NEWS RELEASE: The first pediatric death associated with the flu this season has been reported in Oklahoma County. Ther…",FALSE,0,NA,2019-02-21 17:10:16,FALSE,NA,"1098630997350993920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KJRH2HD",7,TRUE,FALSE,NA,NA
"51","NEWS RELEASE: The first pediatric death associated with the flu this season has been reported in Oklahoma County. T… https://t.co/6C13PZo0cv",FALSE,5,NA,2019-02-21 17:09:49,TRUE,NA,"1098630885283430402",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HealthyOklahoma",7,FALSE,FALSE,NA,NA
"52","#Flu season isn't over yet! #Pregnant and #breastfeeding women are recommended to get the #fluvaccine. See our fact… https://t.co/yH9unwd3hY",FALSE,1,NA,2019-02-21 16:05:16,TRUE,NA,"1098614640626544640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MotherToBabyNTX",0,FALSE,FALSE,NA,NA
"53","#Flu widespread across Arkansas. https://t.co/xa3dBOcpqS https://t.co/SXoDZkAw8H",FALSE,0,NA,2019-02-21 15:30:24,FALSE,NA,"1098605865861566464",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Magnolia_Report",0,FALSE,FALSE,NA,NA
"54","Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi… https://t.co/uoVeMoDBxh",FALSE,7,NA,2019-02-21 15:20:06,TRUE,NA,"1098603276482895874",NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","Renovation_Tea",7,FALSE,FALSE,NA,NA
"55","Dads know best. https://t.co/usZdmZmNvw 
#Telemedicine #Symptomtosolution #DallasMoms #DocInABox #BehindTheBox… https://t.co/1pIv9mPW5m",FALSE,1,NA,2019-02-21 14:28:05,TRUE,NA,"1098590184197771266",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MDBoxapp",0,FALSE,FALSE,NA,NA
"56","From minimal orders during the summertime to bursting-at-the-seams capacity in peak #flu season, labs need to be ab… https://t.co/UdnRpB9Rgk",FALSE,1,NA,2019-02-21 14:04:56,TRUE,NA,"1098584358439522304",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Luminex",0,FALSE,FALSE,NA,NA
"57","I don’t want to scare you &amp; send you into fits of panic, but

DO YOU WANT TO DIE? Or you like seeing the people you… https://t.co/hXXIcF0d91",FALSE,1,NA,2019-02-21 01:40:03,TRUE,NA,"1098396902305996800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrProject43X",1,FALSE,FALSE,NA,NA
